arquivo,tipo_entidade,nome,identificador,aux
doc_grupo2_146.txt,Empresa,Silva & Cunha Desenvolvimento de Software Serviços Logísticos,37.646.709/0001-56,
doc_grupo2_146.txt,Pessoa,Fernanda Martins Rodrigues,,9.502.572-2
doc_grupo2_146.txt,Pessoa,Camila Lima Rodrigues,,3.314.988-8
doc_grupo2_146.txt,Pessoa,Rodrigo Silva Lima,536.784.242-65,
doc_grupo2_147.txt,Empresa,Oliveira & Rodrigues Investimentos Comércio e Indústria,56.673.590/0001-37,
doc_grupo2_147.txt,Pessoa,Bruno Mendes Martins,807.792.508-55,
doc_grupo2_147.txt,Pessoa,Maria Oliveira Dias,265.613.164-32,
doc_grupo2_147.txt,Pessoa,Aline Martins Araújo,823.608.758-79,
doc_grupo2_147.txt,Pessoa,Beatriz Pereira Cunha,,9.731.966-5
doc_grupo2_147.txt,Empresa,Souza & Costa Energia LTDA,80.287.279/0001-52,
doc_grupo2_147.txt,Pessoa,Letícia Souza Almeida,,5.304.485-0
doc_grupo2_147.txt,Pessoa,Carlos Dias Rodrigues,602.474.766-96,
doc_grupo2_148.txt,Empresa,Santos & Rocha Tecnologia Serviços Logísticos,54.520.686/0001-84,
doc_grupo2_148.txt,Pessoa,Lucas Martins Lima,457.927.278-97,
doc_grupo2_148.txt,Pessoa,João Souza Rodrigues,,2.963.998-2
doc_grupo2_148.txt,Empresa,Cavalcanti & Costa Têxtil Participações S.A.,90.455.954/0001-91,
doc_grupo2_148.txt,Pessoa,Aline Cardoso Martins,,7.767.862-6
doc_grupo2_148.txt,Pessoa,Pedro Rodrigues Costa,577.738.648-52,
doc_grupo2_148.txt,Pessoa,Felipe Araújo Araújo,,5.426.157-3
doc_grupo2_148.txt,Pessoa,João Marques Araújo,669.716.447-61,
doc_grupo2_149.txt,Empresa,Cavalcanti & Melo Têxtil Participações S.A.,82.433.217/0001-30,
doc_grupo2_149.txt,Pessoa,Bruno Barbosa Mendes,,7.724.952-3
doc_grupo2_149.txt,Pessoa,Ana Oliveira Gomes,408.423.651-10,
doc_grupo2_149.txt,Empresa,Santos & Teixeira Desenvolvimento de Software Participações S.A.,13.290.968/0001-32,
doc_grupo2_149.txt,Pessoa,Roberto Gomes Moreira,377.372.631-98,
doc_grupo2_149.txt,Pessoa,Amanda Santos Ribeiro,,9.904.195-5
doc_grupo2_149.txt,Pessoa,Patricia Cavalcanti Teixeira,740.939.861-14,
doc_grupo2_149.txt,Empresa,Pinto & Melo Agronegócios LTDA,64.403.128/0001-13,
doc_grupo2_149.txt,Pessoa,Amanda Costa Lima,,4.300.561-1
doc_grupo2_149.txt,Pessoa,João Silva Araújo,465.915.385-37,
doc_grupo2_149.txt,Pessoa,Aline Gomes Cavalcanti,,2.430.864-6
doc_grupo2_149.txt,Empresa,Mendes & Barbosa Energia Holding Executiva,24.485.820/0001-12,
doc_grupo2_149.txt,Pessoa,Gabriel Cardoso Barbosa,,4.149.836-4
doc_grupo2_149.txt,Pessoa,Carlos Mendes Pereira,,5.248.379-1
doc_grupo2_149.txt,Pessoa,Roberto Gomes Rocha,400.242.958-98,
doc_grupo2_150.txt,Empresa,Rocha & Teixeira Têxtil Participações S.A.,70.813.995/0001-87,
doc_grupo2_150.txt,Pessoa,Ana Oliveira Souza,,2.193.293-8
doc_grupo2_150.txt,Pessoa,Mariana Almeida Costa,406.706.670-25,
doc_grupo2_150.txt,Empresa,Cunha & Silva Saúde S/A,82.672.646/0001-25,
doc_grupo2_150.txt,Pessoa,Letícia Costa Barbosa,,2.373.973-0
doc_grupo2_150.txt,Pessoa,Gustavo Melo Mendes,611.578.426-66,
doc_grupo2_150.txt,Pessoa,Gabriel Pinto Araújo,,9.916.745-5
doc_grupo2_150.txt,Pessoa,Gustavo Barbosa Teixeira,,9.527.666-6
doc_grupo2_150.txt,Empresa,Marques & Dias Infraestrutura Empreendimentos Imobiliários,40.362.593/0001-20,
doc_grupo2_150.txt,Pessoa,Beatriz Rodrigues Pinto,,7.316.228-2
doc_grupo2_150.txt,Pessoa,Patricia Ferreira Oliveira,919.906.654-57,
doc_grupo2_150.txt,Pessoa,Gustavo Rocha Rocha,410.322.445-30,
doc_grupo2_151.txt,Empresa,Carvalho & Almeida Tecnologia Serviços Logísticos,64.517.788/0001-24,
doc_grupo2_151.txt,Pessoa,Roberto Nascimento Teixeira,,3.994.681-2
doc_grupo2_151.txt,Pessoa,Sofia Silva Pereira,226.923.106-29,
doc_grupo2_151.txt,Pessoa,Aline Barbosa Cavalcanti,155.374.307-73,
doc_grupo2_151.txt,Empresa,Barbosa & Silva Transportes Consultoria Empresarial,73.765.171/0001-34,
doc_grupo2_151.txt,Pessoa,Lucas Lima Melo,451.366.854-13,
doc_grupo2_151.txt,Pessoa,Amanda Teixeira Oliveira,,4.320.137-9
doc_grupo2_151.txt,Pessoa,Rodrigo Cardoso Marques,550.181.855-42,
doc_grupo2_151.txt,Pessoa,João Silva Rodrigues,226.156.475-41,
doc_grupo2_151.txt,Empresa,Ferreira & Araújo Desenvolvimento de Software Participações S.A.,28.275.138/0001-14,
doc_grupo2_151.txt,Pessoa,Gustavo Costa Gomes,,5.708.996-8
doc_grupo2_151.txt,Pessoa,João Rodrigues Nascimento,,2.274.659-9
doc_grupo2_151.txt,Pessoa,Diego Rodrigues Dias,,9.885.637-3
doc_grupo2_151.txt,Empresa,Ferreira & Moreira Infraestrutura LTDA,66.586.228/0001-48,
doc_grupo2_151.txt,Pessoa,Aline Rodrigues Carvalho,377.242.204-26,
doc_grupo2_151.txt,Pessoa,Bruno Costa Cavalcanti,253.928.597-76,
doc_grupo2_151.txt,Pessoa,Sofia Mendes Lima,335.300.140-63,
doc_grupo2_151.txt,Pessoa,Gabriel Barbosa Cunha,,4.832.476-9
doc_grupo2_152.txt,Empresa,Ferreira & Teixeira Têxtil Comércio e Indústria,95.591.314/0001-19,
doc_grupo2_152.txt,Pessoa,Fernanda Pinto Barbosa,448.152.951-68,
doc_grupo2_152.txt,Pessoa,Carlos Carvalho Pereira,,9.683.795-1
doc_grupo2_152.txt,Empresa,Gomes & Teixeira Energia Comércio e Indústria,28.867.805/0001-76,
doc_grupo2_152.txt,Pessoa,Maria Moreira Costa,,9.398.393-2
doc_grupo2_152.txt,Pessoa,Diego Pereira Cunha,,3.462.830-4
doc_grupo2_152.txt,Pessoa,Camila Ferreira Ferreira,620.405.114-73,
doc_grupo2_152.txt,Pessoa,Amanda Cunha Cardoso,,5.331.496-8
doc_grupo2_152.txt,Empresa,Lima & Lima Desenvolvimento de Software S/A,29.954.715/0001-65,
doc_grupo2_152.txt,Pessoa,Letícia Melo Rodrigues,863.182.976-89,
doc_grupo2_152.txt,Pessoa,Camila Ferreira Rocha,,8.550.394-3
doc_grupo2_152.txt,Pessoa,Sofia Cardoso Rocha,441.549.201-34,
doc_grupo2_152.txt,Pessoa,Camila Melo Mendes,,6.145.191-3
doc_grupo2_152.txt,Empresa,Almeida & Dias Construções LTDA,91.685.393/0001-84,
doc_grupo2_152.txt,Pessoa,Letícia Souza Cunha,984.455.432-78,
doc_grupo2_152.txt,Pessoa,Carlos Pereira Cardoso,317.496.726-57,
doc_grupo2_152.txt,Pessoa,Felipe Cunha Moreira,,5.353.829-5
doc_grupo2_152.txt,Empresa,Silva & Rodrigues Agronegócios Consultoria Empresarial,76.886.411/0001-76,
doc_grupo2_152.txt,Pessoa,Sofia Pinto Almeida,,8.785.906-4
doc_grupo2_152.txt,Pessoa,Ana Cardoso Oliveira,,5.672.501-9
doc_grupo2_152.txt,Pessoa,Fernanda Cardoso Cunha,697.166.503-99,
doc_grupo2_153.txt,Empresa,Teixeira & Almeida Têxtil LTDA,52.597.524/0001-31,
doc_grupo2_153.txt,Pessoa,Ana Martins Santos,,2.861.783-5
doc_grupo2_153.txt,Pessoa,Diego Carvalho Rocha,804.358.974-68,
doc_grupo2_153.txt,Pessoa,Carlos Moreira Teixeira,264.535.895-84,
doc_grupo2_153.txt,Pessoa,João Oliveira Carvalho,,9.752.166-9
doc_grupo2_153.txt,Empresa,Oliveira & Pereira Desenvolvimento de Software LTDA,66.688.445/0001-46,
doc_grupo2_153.txt,Pessoa,Gustavo Rodrigues Ferreira,651.770.745-49,
doc_grupo2_153.txt,Pessoa,Fernanda Santos Cunha,952.815.719-86,
doc_grupo2_153.txt,Pessoa,Ricardo Dias Cavalcanti,,8.880.288-1
doc_grupo2_154.txt,Empresa,Martins & Almeida Construções Serviços Logísticos,51.791.231/0001-85,
doc_grupo2_154.txt,Pessoa,Gabriel Nascimento Nascimento,213.240.481-19,
doc_grupo2_154.txt,Pessoa,Carlos Costa Nascimento,119.471.481-90,
doc_grupo2_154.txt,Empresa,Teixeira & Cunha Construções Comércio e Indústria,40.268.938/0001-88,
doc_grupo2_154.txt,Pessoa,Roberto Oliveira Marques,,9.856.238-4
doc_grupo2_154.txt,Pessoa,Bruno Souza Gomes,,6.583.819-0
doc_grupo2_154.txt,Empresa,Carvalho & Marques Construções Empreendimentos Imobiliários,69.549.713/0001-68,
doc_grupo2_154.txt,Pessoa,Fernanda Nascimento Moreira,,5.127.944-6
doc_grupo2_154.txt,Pessoa,Sofia Cardoso Almeida,828.219.602-49,
doc_grupo2_154.txt,Pessoa,Beatriz Santos Pereira,,3.584.230-2
doc_grupo2_154.txt,Pessoa,Carlos Santos Santos,196.491.592-10,
doc_grupo2_154.txt,Empresa,Rocha & Ribeiro Energia LTDA,29.133.977/0001-39,
doc_grupo2_154.txt,Pessoa,Patricia Almeida Oliveira,,1.885.501-7
doc_grupo2_154.txt,Pessoa,Fernanda Pereira Ribeiro,,8.681.177-6
doc_grupo2_154.txt,Empresa,Carvalho & Marques Energia Consultoria Empresarial,73.166.984/0001-68,
doc_grupo2_154.txt,Pessoa,Gustavo Rodrigues Santos,,1.572.352-4
doc_grupo2_154.txt,Pessoa,Camila Nascimento Mendes,402.786.497-78,
doc_grupo2_155.txt,Empresa,Cardoso & Marques Investimentos Comércio e Indústria,47.466.907/0001-31,
doc_grupo2_155.txt,Pessoa,Amanda Lima Nascimento,944.578.975-20,
doc_grupo2_155.txt,Pessoa,Rodrigo Nascimento Rodrigues,,7.204.866-0
doc_grupo2_155.txt,Pessoa,Bruno Carvalho Araújo,304.261.903-69,
doc_grupo2_155.txt,Empresa,Oliveira & Cavalcanti Desenvolvimento de Software LTDA,63.234.520/0001-36,
doc_grupo2_155.txt,Pessoa,Rodrigo Pereira Barbosa,,7.963.357-9
doc_grupo2_155.txt,Pessoa,Pedro Cavalcanti Carvalho,,9.443.769-0
doc_grupo2_155.txt,Pessoa,Amanda Oliveira Pereira,912.456.175-18,
doc_grupo2_155.txt,Pessoa,Beatriz Teixeira Pereira,,3.746.628-6
doc_grupo2_155.txt,Empresa,Nascimento & Martins Saúde Holding Executiva,84.763.353/0001-86,
doc_grupo2_155.txt,Pessoa,Roberto Oliveira Cunha,467.799.278-34,
doc_grupo2_155.txt,Pessoa,Ricardo Ribeiro Pinto,865.893.848-28,
doc_grupo2_156.txt,Empresa,Rocha & Moreira Investimentos Holding Executiva,35.477.513/0001-12,
doc_grupo2_156.txt,Pessoa,Patricia Lima Cardoso,,8.172.547-7
doc_grupo2_156.txt,Pessoa,Diego Pereira Silva,,1.386.796-3
doc_grupo2_156.txt,Pessoa,Ricardo Pinto Cunha,264.542.606-54,
doc_grupo2_156.txt,Empresa,Nascimento & Oliveira Investimentos S/A,19.656.823/0001-81,
doc_grupo2_156.txt,Pessoa,Beatriz Souza Carvalho,231.231.500-90,
doc_grupo2_156.txt,Pessoa,Gabriel Moreira Lima,,8.170.537-0
doc_grupo2_156.txt,Pessoa,Gabriel Silva Santos,,4.154.167-4
doc_grupo2_156.txt,Pessoa,Bruno Melo Carvalho,575.977.150-44,
doc_grupo2_156.txt,Empresa,Martins & Santos Infraestrutura LTDA,77.237.877/0001-42,
doc_grupo2_156.txt,Pessoa,Gustavo Pereira Teixeira,,6.856.158-6
doc_grupo2_156.txt,Pessoa,Roberto Moreira Cavalcanti,,3.109.469-1
doc_grupo2_156.txt,Empresa,Silva & Araújo Desenvolvimento de Software Participações S.A.,28.384.178/0001-64,
doc_grupo2_156.txt,Pessoa,Beatriz Pinto Mendes,,9.436.150-5
doc_grupo2_156.txt,Pessoa,Juliana Melo Costa,,4.360.992-5
doc_grupo2_156.txt,Pessoa,Diego Pereira Martins,204.143.779-94,
doc_grupo2_156.txt,Pessoa,Camila Marques Araújo,449.771.499-12,
doc_grupo2_156.txt,Empresa,Carvalho & Nascimento Energia Serviços Logísticos,26.434.227/0001-20,
doc_grupo2_156.txt,Pessoa,Letícia Silva Pinto,,2.791.240-7
doc_grupo2_156.txt,Pessoa,Bruno Rocha Mendes,830.578.426-80,
doc_grupo2_157.txt,Empresa,Pereira & Cunha Investimentos Participações S.A.,46.992.901/0001-62,
doc_grupo2_157.txt,Pessoa,Pedro Lima Nascimento,,8.736.360-5
doc_grupo2_157.txt,Pessoa,Gustavo Marques Mendes,117.708.165-33,
doc_grupo2_157.txt,Pessoa,Mariana Souza Dias,807.286.898-67,
doc_grupo2_157.txt,Empresa,Silva & Souza Infraestrutura Serviços Logísticos,76.773.992/0001-62,
doc_grupo2_157.txt,Pessoa,Aline Santos Oliveira,,2.624.462-9
doc_grupo2_157.txt,Pessoa,João Gomes Carvalho,,4.493.900-9
doc_grupo2_158.txt,Empresa,Cavalcanti & Martins Agronegócios Empreendimentos Imobiliários,64.906.693/0001-37,
doc_grupo2_158.txt,Pessoa,Lucas Cunha Marques,556.678.909-19,
doc_grupo2_158.txt,Pessoa,Ricardo Santos Moreira,838.525.265-92,
doc_grupo2_158.txt,Pessoa,Mariana Rocha Martins,,3.327.236-1
doc_grupo2_158.txt,Pessoa,Bruno Barbosa Rodrigues,,2.214.618-6
doc_grupo2_158.txt,Empresa,Pereira & Carvalho Tecnologia Holding Executiva,83.667.989/0001-18,
doc_grupo2_158.txt,Pessoa,Sofia Santos Martins,265.626.744-18,
doc_grupo2_158.txt,Pessoa,Sofia Moreira Rodrigues,321.120.315-21,
doc_grupo2_158.txt,Pessoa,Ricardo Araújo Santos,867.818.529-85,
doc_grupo2_158.txt,Empresa,Cunha & Silva Transportes Holding Executiva,40.861.287/0001-17,
doc_grupo2_158.txt,Pessoa,Lucas Araújo Souza,,6.194.444-3
doc_grupo2_158.txt,Pessoa,Lucas Gomes Nascimento,699.566.124-70,
doc_grupo2_158.txt,Pessoa,Luiz Cunha Almeida,,5.824.958-0
doc_grupo2_158.txt,Pessoa,Gabriel Nascimento Marques,781.851.360-71,
doc_grupo2_158.txt,Empresa,Melo & Silva Tecnologia Comércio e Indústria,86.282.302/0001-17,
doc_grupo2_158.txt,Pessoa,Carlos Pinto Barbosa,147.323.986-38,
doc_grupo2_158.txt,Pessoa,Sofia Costa Gomes,,1.813.372-1
doc_grupo2_158.txt,Pessoa,Gabriel Lima Cunha,,6.260.490-2
doc_grupo2_158.txt,Pessoa,Camila Melo Martins,,3.632.561-7
doc_grupo2_158.txt,Empresa,Souza & Araújo Investimentos Consultoria Empresarial,56.965.450/0001-60,
doc_grupo2_158.txt,Pessoa,Maria Costa Barbosa,735.907.548-68,
doc_grupo2_158.txt,Pessoa,Beatriz Silva Rodrigues,666.958.445-69,
doc_grupo2_158.txt,Pessoa,Rodrigo Teixeira Nascimento,,2.172.248-4
doc_grupo2_159.txt,Empresa,Souza & Cunha Saúde Consultoria Empresarial,41.332.102/0001-93,
doc_grupo2_159.txt,Pessoa,Rodrigo Oliveira Melo,,2.847.143-9
doc_grupo2_159.txt,Pessoa,Mariana Teixeira Nascimento,,5.768.765-7
doc_grupo2_159.txt,Pessoa,Juliana Mendes Almeida,355.824.682-42,
doc_grupo2_159.txt,Pessoa,Amanda Ribeiro Ribeiro,,5.767.830-5
doc_grupo2_159.txt,Empresa,Ferreira & Melo Tecnologia Empreendimentos Imobiliários,85.788.358/0001-17,
doc_grupo2_159.txt,Pessoa,Camila Costa Costa,,9.879.954-6
doc_grupo2_159.txt,Pessoa,Fernanda Nascimento Nascimento,,6.675.780-5
doc_grupo2_159.txt,Pessoa,Maria Cavalcanti Souza,316.103.918-99,
doc_grupo2_159.txt,Pessoa,Pedro Teixeira Carvalho,,8.287.338-4
doc_grupo2_160.txt,Empresa,Santos & Marques Investimentos Empreendimentos Imobiliários,23.265.125/0001-63,
doc_grupo2_160.txt,Pessoa,Luiz Teixeira Rocha,,1.739.806-7
doc_grupo2_160.txt,Pessoa,Pedro Moreira Cavalcanti,601.801.880-72,
doc_grupo2_160.txt,Pessoa,Bruno Araújo Gomes,545.662.956-49,
doc_grupo2_160.txt,Empresa,Rodrigues & Costa Saúde LTDA,82.438.721/0001-99,
doc_grupo2_160.txt,Pessoa,Mariana Rodrigues Cunha,,2.513.785-7
doc_grupo2_160.txt,Pessoa,Patricia Cavalcanti Cunha,,9.473.373-0
doc_grupo2_160.txt,Pessoa,Lucas Pereira Cavalcanti,491.261.437-28,
doc_grupo2_161.txt,Empresa,Martins & Araújo Saúde Serviços Logísticos,26.154.407/0001-88,
doc_grupo2_161.txt,Pessoa,Lucas Araújo Oliveira,346.504.483-55,
doc_grupo2_161.txt,Pessoa,Felipe Barbosa Cardoso,965.865.881-69,
doc_grupo2_161.txt,Empresa,Silva & Carvalho Têxtil Serviços Logísticos,84.263.203/0001-48,
doc_grupo2_161.txt,Pessoa,Ricardo Santos Almeida,934.697.195-76,
doc_grupo2_161.txt,Pessoa,João Barbosa Marques,779.938.720-49,
doc_grupo2_161.txt,Pessoa,Luiz Moreira Araújo,,3.149.525-4
doc_grupo2_161.txt,Empresa,Pinto & Dias Construções S/A,18.718.426/0001-98,
doc_grupo2_161.txt,Pessoa,Lucas Pereira Oliveira,,5.896.119-2
doc_grupo2_161.txt,Pessoa,Sofia Cardoso Gomes,,6.807.915-2
doc_grupo2_161.txt,Empresa,Pinto & Oliveira Desenvolvimento de Software Participações S.A.,37.545.868/0001-87,
doc_grupo2_161.txt,Pessoa,Diego Moreira Dias,,2.172.677-7
doc_grupo2_161.txt,Pessoa,Pedro Cardoso Almeida,,7.702.505-8
doc_grupo2_161.txt,Pessoa,Carlos Dias Cardoso,620.195.770-51,
doc_grupo2_162.txt,Empresa,Souza & Pereira Tecnologia Serviços Logísticos,36.583.982/0001-63,
doc_grupo2_162.txt,Pessoa,Fernanda Melo Carvalho,,5.358.143-8
doc_grupo2_162.txt,Pessoa,Luiz Melo Mendes,,1.700.208-6
doc_grupo2_162.txt,Empresa,Melo & Marques Saúde S/A,82.709.333/0001-60,
doc_grupo2_162.txt,Pessoa,Pedro Cunha Lima,,4.473.963-9
doc_grupo2_162.txt,Pessoa,Pedro Almeida Mendes,360.457.364-61,
doc_grupo2_162.txt,Pessoa,Bruno Teixeira Oliveira,300.584.282-27,
doc_grupo2_162.txt,Pessoa,Sofia Santos Barbosa,364.537.841-49,
doc_grupo2_162.txt,Empresa,Santos & Barbosa Agronegócios Participações S.A.,78.548.759/0001-51,
doc_grupo2_162.txt,Pessoa,Camila Rodrigues Cavalcanti,,9.180.988-0
doc_grupo2_162.txt,Pessoa,Aline Cavalcanti Marques,509.665.870-85,
doc_grupo2_162.txt,Pessoa,Beatriz Costa Cavalcanti,,5.101.465-2
doc_grupo2_162.txt,Empresa,Teixeira & Araújo Têxtil LTDA,87.121.427/0001-41,
doc_grupo2_162.txt,Pessoa,Amanda Rocha Araújo,982.152.830-73,
doc_grupo2_162.txt,Pessoa,Luiz Mendes Melo,554.700.811-91,
doc_grupo2_162.txt,Pessoa,Beatriz Ribeiro Cunha,,8.988.298-7
doc_grupo2_162.txt,Empresa,Oliveira & Cavalcanti Energia Empreendimentos Imobiliários,25.902.323/0001-24,
doc_grupo2_162.txt,Pessoa,Ricardo Cavalcanti Pinto,,1.400.808-4
doc_grupo2_162.txt,Pessoa,Aline Costa Silva,622.950.701-29,
doc_grupo2_163.txt,Empresa,Cavalcanti & Araújo Transportes Empreendimentos Imobiliários,60.756.944/0001-67,
doc_grupo2_163.txt,Pessoa,Camila Martins Ferreira,451.768.662-10,
doc_grupo2_163.txt,Pessoa,Juliana Santos Lima,,1.174.796-9
doc_grupo2_163.txt,Pessoa,Lucas Teixeira Oliveira,621.847.529-18,
doc_grupo2_163.txt,Empresa,Pinto & Martins Energia Empreendimentos Imobiliários,11.551.104/0001-21,
doc_grupo2_163.txt,Pessoa,Diego Ferreira Dias,,1.742.927-7
doc_grupo2_163.txt,Pessoa,Bruno Ferreira Martins,,1.510.439-4
doc_grupo2_163.txt,Pessoa,Lucas Rodrigues Teixeira,,5.573.644-2
doc_grupo2_163.txt,Pessoa,Ricardo Barbosa Gomes,,4.363.964-1
doc_grupo2_163.txt,Empresa,Costa & Barbosa Investimentos Serviços Logísticos,34.826.777/0001-49,
doc_grupo2_163.txt,Pessoa,João Pinto Cardoso,105.364.662-77,
doc_grupo2_163.txt,Pessoa,Ricardo Carvalho Pereira,321.655.286-98,
doc_grupo2_163.txt,Pessoa,Fernanda Pinto Cunha,,4.385.463-7
doc_grupo2_163.txt,Pessoa,Roberto Cunha Almeida,908.557.864-51,
doc_grupo2_163.txt,Empresa,Santos & Martins Tecnologia Serviços Logísticos,43.772.991/0001-93,
doc_grupo2_163.txt,Pessoa,Letícia Ribeiro Barbosa,659.631.436-69,
doc_grupo2_163.txt,Pessoa,João Ferreira Costa,,5.953.294-9
doc_grupo2_163.txt,Pessoa,Diego Cavalcanti Barbosa,,1.595.527-0
doc_grupo2_164.txt,Empresa,Cavalcanti & Martins Investimentos Holding Executiva,33.594.686/0001-32,
doc_grupo2_164.txt,Pessoa,Roberto Melo Ribeiro,,6.796.871-6
doc_grupo2_164.txt,Pessoa,Rodrigo Moreira Teixeira,633.609.552-47,
doc_grupo2_164.txt,Pessoa,Larissa Marques Almeida,,8.304.903-1
doc_grupo2_164.txt,Pessoa,Patricia Cardoso Ferreira,914.958.148-59,
doc_grupo2_164.txt,Empresa,Mendes & Lima Agronegócios Serviços Logísticos,29.617.168/0001-39,
doc_grupo2_164.txt,Pessoa,Luiz Cavalcanti Pinto,322.877.587-28,
doc_grupo2_164.txt,Pessoa,Rodrigo Moreira Santos,922.875.872-34,
doc_grupo2_164.txt,Pessoa,Aline Martins Silva,810.850.520-21,
doc_grupo2_164.txt,Pessoa,Ana Cunha Moreira,,3.420.239-7
doc_grupo2_164.txt,Empresa,Ribeiro & Mendes Saúde Consultoria Empresarial,23.262.307/0001-11,
doc_grupo2_164.txt,Pessoa,Aline Pereira Lima,,8.970.862-9
doc_grupo2_164.txt,Pessoa,Diego Moreira Nascimento,,9.451.764-8
doc_grupo2_165.txt,Empresa,Mendes & Marques Desenvolvimento de Software Comércio e Indústria,53.267.281/0001-75,
doc_grupo2_165.txt,Pessoa,Bruno Costa Cavalcanti,,1.564.443-7
doc_grupo2_165.txt,Pessoa,Aline Cavalcanti Cavalcanti,,1.533.858-3
doc_grupo2_165.txt,Empresa,Moreira & Lima Infraestrutura Consultoria Empresarial,14.605.761/0001-66,
doc_grupo2_165.txt,Pessoa,Sofia Rodrigues Melo,,9.416.359-5
doc_grupo2_165.txt,Pessoa,Felipe Pinto Araújo,497.902.762-26,
doc_grupo2_165.txt,Pessoa,Ana Martins Pinto,,8.893.881-4
doc_grupo2_165.txt,Pessoa,Letícia Santos Pinto,,8.420.491-3
doc_grupo2_165.txt,Empresa,Carvalho & Gomes Investimentos Consultoria Empresarial,37.583.373/0001-87,
doc_grupo2_165.txt,Pessoa,Mariana Teixeira Moreira,,4.783.522-5
doc_grupo2_165.txt,Pessoa,Roberto Carvalho Silva,942.766.765-90,
doc_grupo2_165.txt,Pessoa,Beatriz Ribeiro Cunha,991.543.420-68,
doc_grupo2_165.txt,Empresa,Ferreira & Ferreira Têxtil LTDA,62.224.895/0001-35,
doc_grupo2_165.txt,Pessoa,Gustavo Cunha Santos,,6.733.803-9
doc_grupo2_165.txt,Pessoa,Gustavo Souza Cardoso,,6.733.997-3
doc_grupo2_166.txt,Empresa,Souza & Dias Construções Empreendimentos Imobiliários,15.859.184/0001-43,
doc_grupo2_166.txt,Pessoa,Pedro Melo Rodrigues,,5.329.335-8
doc_grupo2_166.txt,Pessoa,Beatriz Barbosa Moreira,,8.243.168-1
doc_grupo2_166.txt,Empresa,Pinto & Barbosa Têxtil Participações S.A.,65.174.459/0001-86,
doc_grupo2_166.txt,Pessoa,Lucas Ribeiro Cavalcanti,909.678.164-51,
doc_grupo2_166.txt,Pessoa,Larissa Melo Rodrigues,,4.245.209-5
doc_grupo2_166.txt,Pessoa,Beatriz Cardoso Teixeira,534.258.663-96,
doc_grupo2_166.txt,Pessoa,Lucas Rocha Dias,812.973.986-93,
doc_grupo2_166.txt,Empresa,Cunha & Teixeira Têxtil Empreendimentos Imobiliários,78.839.441/0001-34,
doc_grupo2_166.txt,Pessoa,Mariana Araújo Marques,,8.636.598-6
doc_grupo2_166.txt,Pessoa,Aline Araújo Rodrigues,,1.640.261-5
doc_grupo2_166.txt,Empresa,Rodrigues & Melo Infraestrutura Consultoria Empresarial,98.532.438/0001-68,
doc_grupo2_166.txt,Pessoa,Bruno Marques Pereira,227.974.463-77,
doc_grupo2_166.txt,Pessoa,Fernanda Moreira Melo,537.969.326-45,
doc_grupo2_167.txt,Empresa,Almeida & Rocha Tecnologia Participações S.A.,71.116.586/0001-81,
doc_grupo2_167.txt,Pessoa,Juliana Carvalho Souza,604.392.618-71,
doc_grupo2_167.txt,Pessoa,Gabriel Marques Cardoso,,9.793.815-9
doc_grupo2_167.txt,Pessoa,Bruno Melo Oliveira,517.579.580-72,
doc_grupo2_167.txt,Empresa,Nascimento & Cardoso Saúde LTDA,47.559.678/0001-89,
doc_grupo2_167.txt,Pessoa,Beatriz Rocha Rocha,873.576.543-97,
doc_grupo2_167.txt,Pessoa,Mariana Ribeiro Rocha,,2.677.544-8
doc_grupo2_167.txt,Empresa,Ribeiro & Rocha Energia Holding Executiva,46.666.756/0001-32,
doc_grupo2_167.txt,Pessoa,Maria Cavalcanti Oliveira,,2.847.198-2
doc_grupo2_167.txt,Pessoa,Luiz Lima Ferreira,,7.569.539-1
doc_grupo2_167.txt,Pessoa,Felipe Ribeiro Ribeiro,,1.904.560-7
doc_grupo2_167.txt,Empresa,Carvalho & Dias Energia Participações S.A.,13.454.634/0001-85,
doc_grupo2_167.txt,Pessoa,Rodrigo Mendes Pereira,923.959.137-36,
doc_grupo2_167.txt,Pessoa,Beatriz Rocha Melo,,9.326.183-5
doc_grupo2_167.txt,Pessoa,Amanda Costa Martins,945.975.545-89,
doc_grupo2_168.txt,Empresa,Melo & Oliveira Infraestrutura Participações S.A.,61.979.780/0001-85,
doc_grupo2_168.txt,Pessoa,Ana Moreira Cunha,226.738.495-28,
doc_grupo2_168.txt,Pessoa,Letícia Costa Ferreira,,1.681.777-1
doc_grupo2_168.txt,Pessoa,Mariana Santos Souza,889.678.400-95,
doc_grupo2_168.txt,Empresa,Barbosa & Mendes Investimentos Comércio e Indústria,55.936.916/0001-51,
doc_grupo2_168.txt,Pessoa,Aline Barbosa Marques,,1.877.169-4
doc_grupo2_168.txt,Pessoa,Roberto Teixeira Rodrigues,,3.678.419-7
doc_grupo2_168.txt,Pessoa,Ricardo Araújo Araújo,,2.187.484-0
doc_grupo2_168.txt,Pessoa,Beatriz Teixeira Teixeira,433.592.535-61,
doc_grupo2_168.txt,Empresa,Teixeira & Rocha Tecnologia Empreendimentos Imobiliários,85.284.597/0001-66,
doc_grupo2_168.txt,Pessoa,Lucas Pinto Santos,931.840.523-37,
doc_grupo2_168.txt,Pessoa,Gustavo Rodrigues Cavalcanti,,5.972.895-4
doc_grupo2_168.txt,Pessoa,Ana Santos Cavalcanti,209.123.936-89,
